route_id,agency_id,route_short_name,route_long_name,route_type,route_url
"8666","CTB","E23A","慈云山(南) - 机场(地面运输中心)(经东涌北)","3","http://mobile.nwstbus.com.hk/nwp3/?f=1&ds=E23A&dsmode=1&l=2"
"8667","CTB","930","荃湾西站 - 湾仔北","3","http://mobile.nwstbus.com.hk/nwp3/?f=1&ds=930&dsmode=1&l=2"
"8668","KMB","73B","全安路总站 - 上水(循环线)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=73B&lang=zh-cn"
"8669","KMB","270B","上水总站 - 奥运站","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=270B&lang=zh-cn"
"8676","NWFB","701","海丽邨 - 旺角","3","http://mobile.nwstbus.com.hk/nwp3/?f=1&ds=701&dsmode=1&l=2"
"8677","KMB","261X","屯门巿中心 - 粉岭(祥华)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=261X&lang=zh-cn"
"8678","NWFB","720X","西湾河(嘉亨湾) - 中环(林士街)","3","http://mobile.nwstbus.com.hk/nwp3/?f=1&ds=720X&dsmode=1&l=2"
"8679","KMB","31P","石篱(围乪街) - 葵芳站","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=31P&lang=zh-cn"
"8680","KMB","290X","荃湾西站 - 康城站(经消防及救护学院)","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=290X&lang=zh-cn"
"8681","KMB","290A","上秀茂坪 - 荃湾西站","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=290A&lang=zh-cn"
"8687","CTB","962C","屯门(三圣) - 太古(康怡广场)","3","http://mobile.nwstbus.com.hk/nwp3/?f=1&ds=962C&dsmode=1&l=2"
"8688","CTB","969B","天水围站 - 湾仔","3","http://mobile.nwstbus.com.hk/nwp3/?f=1&ds=969B&dsmode=1&l=2"
"8689","KMB","213A","安达 - 坪石","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=213A&lang=zh-cn"
"8690","KMB","79K","打鼓岭 - 粉岭站","3","http://search.kmb.hk/KMBWebSite/?action=routesearch&route=79K&lang=zh-cn"
"8691","NWFB","701A","海盈邨 - 旺角(循环线)","3","http://mobile.nwstbus.com.hk/nwp3/?f=1&ds=701A&dsmode=1&l=2"
"8692","NWFB","682D","硕门邨 - 柴湾 (东)","3","http://mobile.nwstbus.com.hk/nwp3/?f=1&ds=682D&dsmode=1&l=2"
"2001","GMB","10","铜锣湾(谢斐道) - 数码港公共运输交汇处","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2001&lang=SC"
"2002","GMB","1","山顶(公共交通总站) - 中环(香港站公共运输交汇处)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2002&lang=SC"
"2003","GMB","1A","中环(香港站公共运输交汇处) - 麦当奴道(循环线)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2003&lang=SC"
"2004","GMB","2","中环(香港站) - 旧山顶道(循环线)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2004&lang=SC"
"2005","GMB","3","中环(香港站公共运输交汇处) - 宝珊道","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2005&lang=SC"
"2006","GMB","3A","中环(香港站公共运输交汇处) - 干德道","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2006&lang=SC"
"2007","GMB","4A","香港仔(石排湾) - 铜锣湾(景隆街)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2007&lang=SC"
"2008","GMB","4B","香港仔(石排湾) - 湾仔(循环线)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2008&lang=SC"
"2009","GMB","4C","香港仔(石排湾) - 铜锣湾(景隆街)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2009&lang=SC"
"2010","GMB","4S","石排湾 - 香港仔(循环线)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2010&lang=SC"
"2011","GMB","5","香港仔(南宁街) - 铜锣湾(谢斐道)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2011&lang=SC"
"2014","GMB","8","碧瑶湾(下) - 中环(交易广场)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2014&lang=SC"
"2015","GMB","9","中环(交易广场) - 宝云道(循环线)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2015&lang=SC"
"2018","GMB","12","观龙楼 - 西营盘(循环线)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2018&lang=SC"
"2019","GMB","13","西环邨 - 西营盘(循环线)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2019&lang=SC"
"2020","GMB","14M","铜锣湾(兰芳道) - 睦诚道(循环线)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2020&lang=SC"
"2021","GMB","16A","柴湾站 - 舂坎角(慈氏护养院)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2021&lang=SC"
"2022","GMB","16M","柴湾站 - 舂坎角","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2022&lang=SC"
"2023","GMB","18M","柴湾站 - 歌连臣角(惩教所)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2023&lang=SC"
"2024","GMB","20","西湾河(嘉亨湾)公共交通总站 - 柴湾工业城","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2024&lang=SC"
"2025","GMB","20M","兴民邨 - 柴湾工业城","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2025&lang=SC"
"2026","GMB","21A","铜锣湾(兰芳道) - 励德邨(循环线)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2026&lang=SC"
"2027","GMB","21M","铜锣湾(兰芳道) - 大坑径(循环线)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2027&lang=SC"
"2028","GMB","22","薄扶林花园 - 中环(交易广场)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2028&lang=SC"
"2029","GMB","23","坚尼地城站 - 薄扶林(循环线)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2029&lang=SC"
"2030","GMB","24A","金钟站(德立街) - 肇辉台(循环线)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2030&lang=SC"
"2031","GMB","24M","毕拉山 - 金钟站(德立街)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2031&lang=SC"
"2032","GMB","25","上宝马山 - 铜锣湾(循环线)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2032&lang=SC"
"2033","GMB","27","鸭脷洲(惠风街) - 香港仔(西安街)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2033&lang=SC"
"2034","GMB","28","碧瑶湾(上) - 铜锣湾(新会道)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2034&lang=SC"
"2035","GMB","29","鸭脷洲邨 - 深湾道公共交通总站(循环线)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2035&lang=SC"
"2036","GMB","29A","鸭脷洲邨 - 深湾道(大树湾)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2036&lang=SC"
"2037","GMB","30","跑马地(冬青道) - 铜锣湾(兰芳道)(循环线)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2037&lang=SC"
"2038","GMB","31","田湾邨 - 铜锣湾(谢斐道)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2038&lang=SC"
"2039","GMB","32","康山 - 筲箕湾 站","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2039&lang=SC"
"2040","GMB","32A","康景花园 - 英皇道(太古城中心)(循环线)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2040&lang=SC"
"2041","GMB","33","康山 - 北角(马宝道)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2041&lang=SC"
"2042","GMB","33M","康山 - 太古站(循环线)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2042&lang=SC"
"2043","GMB","35M","香港仔(石排湾) - 湾仔(庄士敦道)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2043&lang=SC"
"2046","GMB","37","鸭脷洲邨 - 利东邨(循环线)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2046&lang=SC"
"2048","GMB","39C","渔安苑(鸭脷洲) - 香港仔(循环线)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2048&lang=SC"
"2049","GMB","39M","渔安苑(鸭脷洲) - 天后站","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2049&lang=SC"
"2050","GMB","40","赤柱村 - 铜锣湾","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2050&lang=SC"
"2051","GMB","43M","峰华邨 - 柴湾站(循环线)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2051&lang=SC"
"2052","GMB","44M","柴湾站 - 小西湾邨(循环线)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2052&lang=SC"
"2053","GMB","45A","西区(第一街) - 干德道","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2053&lang=SC"
"2054","GMB","47M","柴湾站 - 小西湾第三期(循环线)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2054&lang=SC"
"2055","GMB","48M","东区尤德夫人那打素医院 - 柴湾站(利众街)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2055&lang=SC"
"2056","GMB","49M","天后站 - 宝马山(循环线)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2056&lang=SC"
"2057","GMB","50","耀东邨 - 西湾河(循环线)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2057&lang=SC"
"2058","GMB","51","田湾邨 - 香港仔(循环线)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2058&lang=SC"
"2059","GMB","51S","华贵邨 - 香港仔(循环线)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2059&lang=SC"
"2060","GMB","52","香港仔(石排湾) - 赤柱监狱","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2060&lang=SC"
"2061","GMB","54","中环(码头) - 玛丽医院(循环线)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2061&lang=SC"
"2062","GMB","55","玛丽医院 - 中环站(干诺道中)(循环线)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2062&lang=SC"
"2063","GMB","56","半山区(罗便臣道) - 北角(马宝道)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2063&lang=SC"
"2064","GMB","58","香港仔(湖南街) - 坚尼地城站","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2064&lang=SC"
"2065","GMB","59","坚尼地城站 - 深湾道公共交通总站","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2065&lang=SC"
"2066","GMB","61","小西湾(蓝湾半岛) - 旺角 (快富街)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2066&lang=SC"
"2067","GMB","62","杏花邨公共交通交汇处 - 小西湾(富怡花园)(循环线)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2067&lang=SC"
"2068","GMB","63","海怡半岛 - 玛丽医院","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2068&lang=SC"
"2070","GMB","65","东区尤德夫人那打素医院 - 北角(堡垒街)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2070&lang=SC"
"2071","GMB","66","爱秩序湾 - 柴湾(环翠道)(循环线)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2071&lang=SC"
"2072","GMB","68","爱秩序湾 - 鲗鱼涌(海湾街)(循环线)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2072&lang=SC"
"2073","GMB","65A","柴湾(康民街) - 鰂魚涌(途经东区尤德夫人那打素医院)(循环线)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2073&lang=SC"
"2074","GMB","54S","摩星岭道 - 坚尼地城站","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2074&lang=SC"
"2075","GMB","26","司徒拔道(香港港安医院) - 铜锣湾(开平道)(循环线)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2075&lang=SC"
"2076","GMB","47S","柴湾站 - 富欣花园(循环线)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2076&lang=SC"
"2078","GMB","47E","小西灣第三期 - 东区尤德夫人那打素医院(循环线)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2078&lang=SC"
"2080","GMB","40X","赤柱(赤柱监狱) - 铜锣湾","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2080&lang=SC"
"2101","GMB","2","红磡(黄埔花园) - 又一城公共交通交汇处","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2101&lang=SC"
"2102","GMB","3","尖沙咀(亚士厘道) - 大同新邨","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2102&lang=SC"
"2103","GMB","5M","窝打老道山(学余里) - 旺角站(循环线)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2103&lang=SC"
"2104","GMB","6","红磡(黄埔花园) - 尖沙咀(汉口道)","3","http://hketransport.td.gov.hk/ris_page/get_gmb_detail.php?route_id=2104&lang=SC"
